,Date,Count-Crashes,Count-Fatalities,text_x,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description,Sum_Crashes,Sum_Fatalities,text_y
1036,2018-11-01,0.0,0,,42.8,48.8,0.02,0.0,0.0,0.0,13.1,0.9440000000000001,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,,,Cloudy skies throughout the day with rain in the morning and afternoon.
1037,2018-11-02,0.0,0,,46.0,61.9,0.01,0.0,0.0,34.3,23.4,0.8370000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
1038,2018-11-03,0.0,0,,38.1,51.8,0.0,0.0,0.0,18.3,12.8,0.5,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
1039,2018-11-04,0.0,0,,38.6,51.9,0.0,0.0,0.0,20.8,15.0,0.8079999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1040,2018-11-05,0.0,0,,37.0,52.7,0.0,0.0,0.0,18.3,11.4,0.363,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1041,2018-11-06,0.0,0,,34.5,48.5,0.0,0.0,0.0,0.0,9.5,0.5660000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1042,2018-11-07,0.0,0,,32.1,47.7,0.0,0.0,0.0,0.0,13.7,0.491,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1043,2018-11-08,0.0,0,,27.0,42.8,0.0,0.0,0.0,0.0,10.4,0.247,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1044,2018-11-09,0.0,0,,26.4,44.7,0.0,0.0,0.0,0.0,8.9,0.168,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1045,2018-11-10,0.0,0,,30.1,47.7,0.0,0.0,0.0,0.0,13.8,0.439,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1046,2018-11-11,1.0,1,,29.9,41.9,0.0,0.0,0.0,0.0,14.7,0.55,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1047,2018-11-12,0.0,0,,22.9,40.6,0.0,0.0,0.0,21.9,10.3,0.16399999999999998,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1048,2018-11-13,0.0,0,,24.8,43.8,0.0,0.0,0.0,0.0,9.0,0.379,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1049,2018-11-14,0.0,0,,28.0,49.6,0.0,0.0,0.0,0.0,8.2,0.359,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1050,2018-11-15,0.0,0,,27.0,48.7,0.0,0.0,0.0,0.0,7.0,0.494,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1051,2018-11-16,0.0,0,,29.1,51.8,0.0,0.0,0.0,0.0,7.0,0.27,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1052,2018-11-17,0.0,0,,29.9,43.7,0.01,0.0,0.0,0.0,7.6,0.648,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
1053,2018-11-18,0.0,0,,24.8,43.8,0.0,0.0,0.0,0.0,8.7,0.32899999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1054,2018-11-19,0.0,0,,24.2,43.9,0.0,0.0,0.0,0.0,7.6,0.061,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1055,2018-11-20,1.0,1,,24.0,44.8,0.0,0.0,0.0,25.3,6.5,0.071,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1056,2018-11-21,0.0,0,,24.2,46.7,0.0,0.0,0.0,27.7,6.6,0.431,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1057,2018-11-22,0.0,0,,34.0,49.6,0.09,0.0,0.0,29.8,21.6,0.8390000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
1058,2018-11-23,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM 5 AM TO NOON MST SATURDAY FOR THE BENCHES...  * WHAT...Snow expected for the benches. Total snow accumulations   of 1 to 3 inches expected  with locally higher amounts    possible. Winds gusting as high as 45 mph.  * WHERE...The benches of the Northern Wasatch Front and Salt Lake   and Tooele Valleys.  * WHEN...From 5 AM to noon MST Saturday.  * ADDITIONAL DETAILS...Plan on slippery road conditions. Gusty   winds will produce poor blowing snow and poor visibility.,41.9,51.7,0.18,1.15,1.15,24.2,15.8,0.963,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,,,Cloudy skies throughout the day with late afternoon snow.
1059,2018-11-24,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON MST TODAY...  * WHAT...Snow. Additional snow accumulations of up to one inch.   Late morning winds gusting as high as 35 mph.  * WHERE...Salt Lake and Tooele Valleys and Northern Wasatch    Front.  * WHEN...Until noon MST today.  * ADDITIONAL DETAILS...Plan on slippery road conditions. ,31.9,47.8,0.41,0.69,1.84,51.5,33.0,0.8759999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
1060,2018-11-24,0.0,0,...WINTER WEATHER ADVISORY WILL EXPIRE AT NOON MST TODAY FOR THE BENCHES...  Lingering snow showers through the afternoon could produce around 1 inch of additional accumulation  mainly in Weber  Davis  and  Salt Lake counties. Snow showers will end by early this evening.   $$,31.9,47.8,0.41,0.69,1.84,51.5,33.0,0.8759999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
1061,2018-11-25,0.0,0,,26.8,40.5,0.0,0.9,1.97,0.0,8.0,0.449,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1062,2018-11-26,0.0,0,,25.6,42.5,0.0,0.0,1.44,0.0,9.3,0.311,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1063,2018-11-27,0.0,0,,28.9,43.6,0.0,0.0,0.39,0.0,13.1,0.828,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1064,2018-11-28,0.0,0,,35.8,39.5,0.07,0.0,0.0,0.0,10.7,0.9620000000000001,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
1065,2018-11-29,0.0,0,The National Weather Service in Salt Lake City has issued a Dense Fog Advisory  which is in effect until 10 AM MST this morning.  * AFFECTED AREA...The West Desert  Salt Lake and Tooele Valleys    Northern Wasatch Front  northern Wasatch Valleys  and the Cache   Valley.  * VISIBILITIES...Less than a quarter mile.  * TIMING...Through mid morning.  * IMPACTS...Thick fog will hamper travel on I-80 from the West   Desert to the Salt Lake Airport and again near the Wyoming   border  The Legacy Parkway  I-84 north of Tremonton and the   Cache valley. Motorists should travel with caution  driving slow   and increasing following distance.,33.1,42.8,0.08,0.0,0.0,24.2,16.7,0.862,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
1066,2018-11-30,0.0,0,,35.4,43.8,0.12,0.64,0.64,28.3,14.6,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
1067,2018-12-01,1.0,1,...WINTER WEATHER ADVISORY IN EFFECT FROM 9 PM THIS EVENING TO 11 AM MST SUNDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   expected.  * WHERE...Salt Lake and Tooele Valleys  Southern Wasatch Front    and Great Salt Lake Desert and Mountains.  * WHEN...From 9 PM this evening to 11 AM MST Sunday.  * ADDITIONAL DETAILS...Plan on snow covered and slippery road   conditions  including along Interstates 15 and 80.,30.7,39.5,0.0,2.33,2.71,0.0,12.6,0.81,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1068,2018-12-02,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 11 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations of up to two inches.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front and Salt Lake and Tooele Valleys.  * WHEN...Until 11 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery and snow packed road    conditions.,28.7,33.8,0.34,1.95,4.67,17.2,14.8,0.961,"Snow, Overcast",Cloudy skies throughout the day with snow.,,,Cloudy skies throughout the day with snow.
1069,2018-12-03,0.0,0,,21.0,34.3,0.01,0.42,5.09,0.0,8.2,0.721,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
1070,2018-12-04,0.0,0,,19.1,31.6,0.0,0.0,4.68,0.0,9.3,0.284,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1071,2018-12-05,0.0,0,,22.6,28.6,0.01,0.0,3.91,26.4,12.1,0.932,"Snow, Overcast",Cloudy skies throughout the day with morning rain.,,,Cloudy skies throughout the day with morning rain.
1072,2018-12-06,0.0,0,,25.6,31.8,0.0,0.0,3.16,0.0,5.5,0.92,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
1073,2018-12-07,1.0,1,,26.7,34.9,0.0,0.0,2.85,0.0,10.1,0.914,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
1074,2018-12-08,0.0,0,,30.2,36.9,0.0,0.0,2.11,0.0,8.8,0.889,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1075,2018-12-09,0.0,0,,31.7,36.8,0.0,0.55,1.18,26.4,7.3,0.882,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1076,2018-12-10,0.0,0,,29.4,36.7,0.0,0.75,1.18,0.0,13.1,0.8809999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1077,2018-12-11,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM 7 AM TO 9 PM MST WEDNESDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   with amounts approaching 6 inches in eastern Salt Lake and   northern Utah counties expected.   * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...From 7 AM to 9 PM MST Wednesday.  * ADDITIONAL DETAILS...Plan on snow packed and slippery road   conditions. The hazardous conditions could impact the late   morning and evening commutes.,30.5,32.9,0.0,0.25,0.39,0.0,8.8,0.983,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
1078,2018-12-12,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 7 AM THIS MORNING TO 9 PM MST THIS EVENING...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   expected with locally higher amounts possible. Winds gusting as   high as 40 mph.  * WHERE...Southern Wasatch Front and Salt Lake and Tooele    Valleys.  * WHEN...From 7 AM to 9 PM MST today.  * ADDITIONAL DETAILS...Plan on snow packed and slippery road    conditions. The hazardous conditions could impact the late    morning and evening commutes.,25.2,35.7,0.09,1.07,1.21,32.8,16.9,0.8390000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,,,Partly cloudy throughout the day with snow in the morning and afternoon.
1079,2018-12-13,0.0,0,,22.5,37.5,0.0,0.65,1.86,0.0,8.0,0.349,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1080,2018-12-14,0.0,0,,22.9,39.3,0.0,0.0,1.49,21.9,15.6,0.569,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1081,2018-12-15,0.0,0,,26.3,41.8,0.0,0.59,1.18,0.0,11.1,0.528,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
1082,2018-12-16,0.0,0,,25.1,42.5,0.0,0.0,0.95,27.7,8.8,0.451,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1083,2018-12-17,0.0,0,,28.9,39.0,0.0,0.0,0.54,0.0,12.1,0.7759999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1084,2018-12-18,0.0,0,,32.2,47.4,0.0,0.16,0.39,0.0,8.4,0.866,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1085,2018-12-19,0.0,0,,34.8,46.8,0.0,0.0,0.13,0.0,13.4,0.732,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1086,2018-12-20,0.0,0,,29.6,49.8,0.0,0.0,0.0,23.0,13.9,0.58,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1087,2018-12-21,1.0,1,,33.0,48.3,0.1,0.25,0.25,28.9,20.1,0.885,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
1088,2018-12-22,0.0,0,,25.9,36.5,0.01,0.15,0.39,0.0,8.8,0.434,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
1089,2018-12-23,0.0,0,,27.9,37.6,0.0,0.0,0.13,0.0,12.2,0.889,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1090,2018-12-24,0.0,0,,29.9,44.6,0.03,0.0,0.0,0.0,8.5,0.8440000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
1091,2018-12-25,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 8 AM MST WEDNESDAY...  * WHAT...Snow. Additional snow accumulations of 2 to 5 inches    with snowfall rates over 1 inch per hour at times.  * WHERE...Northern Wasatch Front and Salt Lake and Tooele    Valleys.  * WHEN...Until 8 AM MST Wednesday.  * ADDITIONAL DETAILS...Plan on slippery road conditions and poor   visibility. The hazardous conditions could impact the early part   of the morning commute.,32.0,39.5,0.18,2.44,2.44,23.0,11.2,0.9259999999999999,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,,,Cloudy skies throughout the day with a chance of snow throughout the day.
1092,2018-12-26,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 8 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations around 1 inch through   early this morning.  * WHERE...Salt Lake and Tooele Valleys and Northern Wasatch    Front.  * WHEN...Until 8 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions will impact the morning commute.,22.7,32.9,0.28,2.92,5.36,0.0,13.8,0.807,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,,,Partly cloudy throughout the day with snow clearing later.
1093,2018-12-27,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 10 PM MST THIS EVENING...  * WHAT...Snow expected. Total snow accumulations of 1 to 3    inches expected.  * WHERE...Wasatch Mountain Valleys  Southern Wasatch Front and    Salt Lake and Tooele Valleys.  * WHEN...Until 10 PM MST this evening.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions could impact the evening commute.,21.5,27.9,0.09,0.0,4.38,18.3,15.4,0.902,"Snow, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,,,Cloudy skies throughout the day with rain in the morning and afternoon.
1094,2018-12-28,0.0,0,,17.2,29.6,0.0,0.0,3.47,32.2,16.9,0.49,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1095,2018-12-29,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM 2 PM SUNDAY TO 9 AM MST MONDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3 inches   in the valleys and 3 to 6 inches in the mountains with locally   higher amounts possible.   * WHERE...Portions of central and northern Utah.  * WHEN...Snow  heavy at times  developing mid to late Sunday   afternoon along a cold front  and continuing into Sunday evening   before tapering off. Icy travel conditions will likely continue   into the morning hours Monday.  * ADDITIONAL DETAILS...Accumulating snow will impact travel across   the area including I-15 from the Wasatch Front south into west   central Utah  as well as I-80 across northern Utah including   Parleys Canyon.,16.0,28.6,0.0,0.0,2.67,0.0,10.7,0.863,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1096,2018-12-30,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 2 PM THIS AFTERNOON TO 9 AM MST MONDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3 inches   in the valleys and 4 to 8 inches in the mountains with locally    higher amounts possible.  * WHERE...Portions of central and northern Utah.  * WHEN...Snow  heavy at times  developing mid to late Sunday    afternoon  and continuing into Sunday evening before tapering    off. Icy travel conditions will likely continue into the    morning hours Monday.  * ADDITIONAL DETAILS...Accumulating snow will impact travel    across the area including I-15 from the Wasatch Front south    into west central Utah  as well as I-80 across northern Utah    including Parleys Canyon.,25.0,33.6,0.02,0.5,2.82,31.1,17.1,0.899,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,,,Partly cloudy throughout the day with late afternoon snow.
1097,2018-12-31,1.0,1,...WINTER WEATHER ADVISORY NOW IN EFFECT UNTIL 11 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations of up to two inches.  * WHERE...West Central Utah and Central Mountains.  * WHEN...Until 11 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery road conditions.  PRECAUTIONARY/PREPAREDNESS ACTIONS...,16.1,27.9,0.0,0.3,3.12,39.1,23.8,0.655,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1098,2019-01-01,0.0,0,,7.2,21.6,0.0,0.0,3.04,40.3,8.4,0.317,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1099,2019-01-02,0.0,0,,10.7,23.8,0.0,0.0,1.58,25.3,9.1,0.267,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1100,2019-01-03,0.0,0,,13.8,28.0,0.0,0.0,1.3,0.0,9.1,0.098,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1101,2019-01-04,0.0,0,,15.9,28.8,0.0,2.07,2.32,0.0,7.5,0.294,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1102,2019-01-05,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM 11 PM THIS EVENING TO 5 PM MST SUNDAY...  * WHAT...Total snow accumulations of 2 to 5 inches  with locally   higher amounts along the benches. Lesser amounts are expected in   the Salt Lake Valley and along I-80 across Tooele County.  * WHERE...The Wasatch Front  Cache Valley  and the Great Salt Lake   Desert and Mountains near the Idaho border.   * WHEN...Snow will develop overnight and continue  heavy at times    into the day Sunday before tapering off mid to late afternoon.  * ADDITIONAL DETAILS...Accumulating snow overnight into the day   Sunday will impact travel across the region. Expect winter   driving conditions including snow covered roadways.,15.3,27.9,0.0,1.3,3.36,0.0,8.1,0.508,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1103,2019-01-06,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 5 PM MST THIS AFTERNOON...  * WHAT...Snow. Total snow accumulations of 2 to 5 inches. Lesser   amounts are expected in the Salt Lake Valley and along I-80   across Tooele County.  * WHERE...Great Salt Lake Desert and Mountains  Wasatch Front  and   Cache Valley.  * WHEN...Snow will continue into this afternoon before    diminishing.  * ADDITIONAL DETAILS...Accumulating snow will impact travel    across the region. Expect winter driving conditions including    snow covered roadways.,29.4,36.7,0.2,0.88,4.24,0.0,15.1,0.648,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
1104,2019-01-07,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 2 PM MST THIS AFTERNOON...  * WHAT...Snow. Additional snow accumulations of up to 2 inches   valley floor  1 to 3 inches benches. Winds gusting as high as 45    mph early in the morning.  * WHERE...Salt Lake and Tooele Valleys.  * WHEN...Until 2 PM MST this afternoon.  * ADDITIONAL DETAILS...Plan on slippery road conditions  including   for the morning commute.,32.9,39.6,0.06,0.06,4.3,33.4,21.0,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
1105,2019-01-08,0.0,0,,28.0,38.6,0.0,3.59,3.98,0.0,7.6,0.565,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1106,2019-01-09,0.0,0,,28.9,39.4,0.0,0.0,3.2,25.3,8.2,0.451,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1107,2019-01-10,0.0,0,,27.2,37.8,0.0,0.0,2.52,0.0,7.8,0.654,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1108,2019-01-11,0.0,0,,31.8,34.1,0.0,0.89,2.43,0.0,7.6,0.884,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1109,2019-01-12,0.0,0,,29.5,31.8,0.0,0.0,2.18,0.0,6.8,0.9420000000000001,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
1110,2019-01-13,0.0,0,,25.7,29.8,0.0,0.0,2.05,0.0,10.1,0.899,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1111,2019-01-14,0.0,0,,21.7,28.8,0.0,0.0,1.91,19.7,8.9,0.696,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1112,2019-01-15,0.0,0,,19.2,31.8,0.03,0.61,1.84,26.6,8.9,0.682,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,,,Partly cloudy throughout the day with late afternoon snow.
1113,2019-01-16,1.0,1,,28.1,42.7,0.06,0.39,2.18,0.0,9.5,0.741,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,,,Partly cloudy throughout the day with snow clearing later.
1114,2019-01-17,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM 9 PM THIS EVENING TO 5 PM MST FRIDAY...  * WHAT...Snow expected. Total snow accumulations of 2 to 4 inches   valley floor and 4 to 8 inches bench areas expected.  * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys    and Southern Wasatch Front.  * WHEN...From 9 PM this evening to 5 PM MST Friday.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions could impact the Friday morning and    evening commutes.,36.8,45.6,0.73,1.25,2.68,31.1,24.7,0.7020000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
1115,2019-01-18,0.0,0,,30.6,38.8,0.01,1.33,4.01,0.0,10.7,0.636,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,,,Partly cloudy throughout the day with morning snow.
1116,2019-01-19,0.0,0,,29.8,41.8,0.0,0.0,3.87,0.0,12.4,0.8140000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1117,2019-01-20,0.0,0,...WINTER STORM WATCH REMAINS IN EFFECT FROM LATE TONIGHT THROUGH LATE MONDAY NIGHT...  * WHAT...Heavy snow possible. Total snow accumulations of 2 to 7    inches possible.  * WHERE...In Wyoming  Southwest Wyoming. In Utah  Sanpete/Sevier    Valleys  West Central Utah  Wasatch Mountain Valleys  Southern    Wasatch Front  Salt Lake and Tooele Valleys and Southwest Utah.  * WHEN...From late tonight through late Monday night.  * ADDITIONAL DETAILS...Plan on slippery and snow packed road    conditions.,32.5,42.7,0.0,4.44,5.12,0.0,13.8,0.643,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1118,2019-01-21,0.0,0,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 9 PM MST THIS EVENING...  * WHAT...Heavy snow expected. Total snow accumulations of 4 to 8   inches expected  locally higher along benches and near Tooele.     Winds gusting as high as 40 mph.  * WHERE...Southern Wasatch Front  Salt Lake and Tooele Valleys     Northern Wasatch Front and Cache Valley/Utah Portion.  * WHEN...Until 9 PM MST this evening.  * ADDITIONAL DETAILS...Travel may be difficult as early as the    Monday morning commute  lasting into Monday night. Expect    winter driving conditions with snow covered roadways.,26.5,45.6,0.53,1.93,5.31,33.3,24.2,0.767,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
1119,2019-01-22,1.0,1,,17.9,29.7,0.05,0.0,4.52,0.0,13.1,0.337,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
1120,2019-01-23,1.0,1,,19.3,31.9,0.01,0.0,3.71,0.0,12.6,0.805,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
1121,2019-01-24,1.0,1,,29.9,41.6,0.0,0.0,2.7,0.0,7.7,0.764,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1122,2019-01-25,0.0,0,,27.9,40.5,0.0,0.0,1.77,0.0,8.9,0.485,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1123,2019-01-26,0.0,0,,24.8,39.4,0.0,3.52,3.91,0.0,9.0,0.22399999999999998,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1124,2019-01-27,0.0,0,,29.0,43.4,0.0,1.86,4.97,0.0,11.6,0.556,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1125,2019-01-28,0.0,0,,28.1,40.5,0.0,0.0,4.57,0.0,14.6,0.39799999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1126,2019-01-29,0.0,0,,26.8,38.6,0.0,0.0,4.25,0.0,8.7,0.365,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1127,2019-01-30,1.0,1,,24.5,41.9,0.0,0.0,3.63,0.0,10.4,0.207,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1128,2019-01-31,1.0,1,,26.0,46.6,0.0,0.0,2.7,0.0,10.1,0.122,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1129,2019-02-01,0.0,0,,26.3,49.5,0.0,0.0,2.21,0.0,13.9,0.163,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1130,2019-02-02,0.0,0,,39.6,53.3,0.0,0.0,1.57,30.0,18.1,0.7040000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1131,2019-02-03,0.0,0,,40.9,47.6,0.08,0.24,0.53,40.0,27.9,0.723,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,,,Partly cloudy throughout the day with snow clearing later.
1132,2019-02-04,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT FROM NOON TUESDAY TO 6 PM MST WEDNESDAY...  * WHAT...Snow expected. Total snow accumulations of 2 to 6 inches   expected  with locally higher amounts on bench locations.   * WHERE...Cache Valley/Utah Portion  Northern Wasatch Front     Salt Lake and Tooele Valleys  Southern Wasatch Front and    Central Mountains.  * WHEN...From noon Tuesday to 6 PM MST Wednesday.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions could impact the Tuesday evening commute   and will likely impact the Wednesday morning and evening   commute.,42.8,49.4,0.0,1.06,1.06,41.6,27.5,0.652,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
