EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
716812,SALT LAKE CO.,(SLC)SALT LAKE CITY,07/26/2017,300,Flash Flood, , ,0,0,8750000,0,UT,MST-7, ,119192,C,35,SLC,0,0,Emergency Manager,Heavy Rain, , ,2,NE,2,N,TAYLORSVILLE,07/26/2017,700,40.8067,-111.9398,40.695,-111.9243,"Thunderstorms producing heavy rainfall moved into the Salt Lake Valley in the early morning hours of July 26 and generally persisted for 3-4 hours, producing widespread flash flooding. The highest reported rainfall totals included 2.40 inches in Sugarhouse near Parleys Way, and many locations on the east side of the Salt Lake Valley reported 1.00 to 1.60 rain. The most significant damage occurred at East High School, where flooding caused $2.5 million in damage, with the largest percentage of the damage impacting the athletics department. Flooding was also reported at other Salt Lake City schools including Highland High School, Emerson Elementary, and the Salt Lake Center of Science Education. Another building that was damaged significantly was the Sprague Library, where water poured into the library's basement, damaging books, computers, furniture, and walls. Damage to the Sprague Library totaled $1.5 million. The train track for the TRAX light rail was under a foot of water on 200 West at 1100 South, causing significant delays and forcing UTA to use a bus bridge between stops. Street flooding was also reported at several locations across the city, including major thoroughfares such as Foothill Drive and 3300 South. Temporary power outages impacted about 4,200 customers across the metro area. Damage was reported at 172 total homes across the area. These private damages were primarily minor basement flooding, but 26 homes experienced damage due to overflowing sewer lines, and 3 homes experienced major damage of approximately $35,000 at each of these 3 houses. In total, private damages were estimated to be $1.75 million, while public damages were estimated at $7 million.","Thunderstorms continued across Utah for the last week of July, with many storms producing heavy rainfall. This led to flash flooding in many locations, including a particularly damaging flood in Salt Lake City. A lightning strike also led to two injuries on the morning of July 28.",94
718999,SALT LAKE CO.,MIDVALE,08/13/2017,1414,Hail,0.75, ,0,0,0,0,UT,MST-7, ,119973,C,35,SLC,0,0,Public, , , ,1,N,1,N,MIDVALE,08/13/2017,1414,40.61,-111.9,40.61,-111.9,"A member of the public reported dime-sized hail near Interstate 15 and 7200 South.","Isolated thunderstorms formed over Utah on August 13, producing large hail and gusty winds.",95
719003,SALT LAKE CO.,HERRIMAN,08/23/2017,1350,Hail,1.00, ,0,0,0,0,UT,MST-7, ,119974,C,35,SLC,0,0,Broadcast Media, , , ,0,N,0,N,HERRIMAN,08/23/2017,1410,40.52,-112.03,40.52,-112.03,"Quarter-sized hail was reported across Herriman, with a picture of the hail also provided.","Afternoon thunderstorms continued over Utah in the second half of August, with some producing flash flooding or large hail.",96
718346,SALT LAKE CO.,SALT LAKE CITY,09/15/2017,800,Flood, , ,0,0,15000,0,UT,MST-7, ,119797,C,35,SLC,0,0,Broadcast Media,Heavy Rain, , ,2,NNW,2,N,SALT LAKE CITY,09/15/2017,1000,40.762,-111.8848,40.7605,-111.8767,"Heavy rain caused flood damage to the Salt Lake City Justice Court and to a nearby Crossfit gym.","Widespread thunderstorms developed over Utah on September 14, resulting in widespread flash flooding across southern Utah with some strong winds. Strong winds over Lake Powell resulted in three injuries to boaters. Additional showers and thunderstorms developed on September 15, resulting in additional areas of flooding in northern Utah and southern Utah.",97
723843,SALT LAKE AND TOOELE VALLEYS (ZONE), ,10/20/2017,550,High Wind,54.00, ,0,0,5000,0,UT,MST-7,MG,120899,Z,3,SLC,0,0,Mesonet, , , , , , , , ,10/20/2017,1230, , , , ,"Peak recorded wind gusts in the Salt Lake Valley included 62 mph at the SR-201 at I-80 sensor and 60 mph at Flight Park South. The strong winds with the cold front led to significantly reduced visibility across the valley in blowing dust. In addition, the high winds knocked down power lines in Midvale, with over 2,000 customers losing power. A 60-year-old tree in Sugarhouse was also blown down by the winds.","A cold front moved through Utah on October 20, bringing strong gusty winds to northern Utah, with some damage reported along the Wasatch Front.",98
723842,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,10/20/2017,955,High Wind,59.00, ,0,0,0,0,UT,MST-7,MG,120899,Z,5,SLC,0,0,Mesonet, , , , , , , , ,10/20/2017,1345, , , , ,"Strong wind gusts were recorded across much of the U.S. Army Dugway Proving Ground mesonet and the Great Salt Lake, including peak gusts of 68 mph at the Target R sensor, 65 mph at Hat Island, 62 mph at Lakeside Mountain, 61 mph at Badger Island, and 59 mph at both the West of Wildcat Mountain and Upper Cedar Mountain sensors.","A cold front moved through Utah on October 20, bringing strong gusty winds to northern Utah, with some damage reported along the Wasatch Front.",99
727479,SALT LAKE AND TOOELE VALLEYS (ZONE), ,11/27/2017,550,High Wind,56.00, ,0,0,0,0,UT,MST-7,MG,121554,Z,3,SLC,0,0,Mesonet, , , , , , , , ,11/27/2017,1240, , , , ,"Peak recorded wind gusts included 64 mph at the SR-201 at I-80 sensor, 61 mph at the Great Salt Lake Marina, and 58 mph at Flight Park South.","A storm system moved through Utah on November 27, producing strong, gusty winds, particularly across northern and western Utah. In most cases, the strongest winds were behind the cold front.",100
727481,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,11/27/2017,1050,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,121554,Z,5,SLC,0,0,Mesonet, , , , , , , , ,11/27/2017,1155, , , , ,"Strong wind gusts were recorded in Utah's west desert with the cold frontal passage, primarily in the U.S. Army Dugway Proving Ground mesonet. Maximum wind gusts included 66 mph at the West Granite sensor, 62 mph at the I-80 @ mp 1 sensor, 61 mph at Callao Gate, and 60 mph at Playa Station.","A storm system moved through Utah on November 27, producing strong, gusty winds, particularly across northern and western Utah. In most cases, the strongest winds were behind the cold front.",101
737713,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/19/2018,1500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,122961,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/21/2018,800, , , , ,"Storm total snowfall includes 20 inches at Canyons Village, 18 inches at Alta Ski Area, 18 inches at Snowbird, and 17 inches at Brighton Resort.","Utah's first significant winter storm of 2018 entered the state on January 19, and brought heavy snowfall to both valley and mountain locations.",102
737342,SALT LAKE AND TOOELE VALLEYS (ZONE), ,01/19/2018,1700,Winter Storm, , ,0,0,0,0,UT,MST-7, ,122961,Z,3,SLC,0,0,NWS Employee, , , , , , , , ,01/20/2018,2100, , , , ,"Heavy snowfall was widespread across the Salt Lake and Tooele Valleys, with storm total snowfall reports of 16 inches in Sandy and Cottonwood Heights, 13.5 inches in Draper, 12.5 inches in Kearns, Upper Millcreek, and Fort Union, and 11 inches in Tooele. For the calendar day of January 20, Tooele recorded 10 inches of snow, which broke the calendar day record of 7 inches set in 1937.","Utah's first significant winter storm of 2018 entered the state on January 19, and brought heavy snowfall to both valley and mountain locations.",103
739082,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/10/2018,1000,High Wind,71.00, ,0,0,0,0,UT,MST-7,MG,123294,Z,8,SLC,0,0,Mesonet, , , , , , , , ,02/10/2018,1200, , , , ,"Empire Peak in Deer Valley recorded a peak wind gust of 82 mph.","Gusty winds developed over Utah in association with a cold front on the morning of February 10, with the strongest wind gusts observed over the mountains of northern Utah. Behind the front, gusty canyon winds developed in far southwest Utah during the late afternoon and early evening hours of February 10.",104
739090,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/18/2018,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,123295,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/20/2018,1600, , , , ,"Storm total snowfall included 24 inches at Snowbird and Alta Ski Area, 23 inches at Brighton Resort, and 20 inches at SunCrest.","A significant winter storm entered the state on February 18, bringing heavy snowfall to both valley and mountain locations.",105
739089,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/18/2018,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,123295,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/20/2018,1500, , , , ,"Powder Mountain received 19 inches of new snow.","A significant winter storm entered the state on February 18, bringing heavy snowfall to both valley and mountain locations.",106
739087,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/18/2018,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,123295,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/20/2018,1500, , , , ,"The Salt Lake and Tooele Valleys saw widespread heavy snowfall. Storm total snowfall reports included 25 inches in Sandy, 23 inches in Cottonwood Heights, 17.5 inches in Tooele, 15 inches in Olympus Cove, and 14 inches in Taylorsville. For the calendar day of February 19, Tooele recorded 13 inches of snow, which broke the calendar day record of 8 inches, set in 1945.","A significant winter storm entered the state on February 18, bringing heavy snowfall to both valley and mountain locations.",107
739094,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/22/2018,1200,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,123297,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/23/2018,1700, , , , ,"West Valley City and Tooele received 9 inches of snow.","Another potent winter storm entered the state on February 22, bringing snow to both mountain and valley locations. The most significant snow totals were recorded over northern Utah.",108
739095,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/22/2018,1200,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,123297,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/23/2018,1700, , , , ,"Snowbasin Resort received 21 inches of snow.","Another potent winter storm entered the state on February 22, bringing snow to both mountain and valley locations. The most significant snow totals were recorded over northern Utah.",109
746317,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/02/2018,230,High Wind,70.00, ,0,0,25000,0,UT,MST-7,MG,124205,Z,3,SLC,0,0,Mesonet, , , , , , , , ,03/02/2018,1300, , , , ,"Peak recorded wind gusts across the Salt Lake and Tooele Valleys included 80 mph at Tooele, 74 mph at the SR-201 at I-80 sensor, 63 mph at Olympus Hills, 62 mph at Olympus Cove, and 58 mph at the UDOT I-80 @ mp 78 sensor. Damage in this area included several power poles that were blown over in Tooele, and a carport that was detached from a house in Tooele by the wind; this carport was blown into a power line, and both the power line and carport fell into the street. More than 3,000 people in Tooele County and nearly 1,000 people in Salt Lake County lost power during this event.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",110
746322,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/02/2018,400,High Wind,63.00, ,0,0,40000,0,UT,MST-7,MG,124205,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/02/2018,1000, , , , ,"Peak recorded wind gusts in the U.S. Army Dugway Proving Ground mesonet included 73 mph at Upper Cedar Mountain and 58 mph at the Durand Road sensor. In addition, four semitrailers were blown over on Interstate 80 by the high winds.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",111
746358,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/02/2018,500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124205,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2018,2300, , , , ,"Storm total snowfall included 30 inches at Snowbird, 30 inches at Alta Ski Area, and 20 inches at Canyons Village. In addition, winds were strong at the beginning of the event, with peak recorded gusts of 86 mph at the Alta - Mt Baldy sensor and 83 mph at the Torpedo Hill - Big Cottonwood sensor.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",112
746356,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/02/2018,700,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124205,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2018,2300, , , , ,"Powder Mountain received a storm total of 18 inches of snow. In addition, winds were strong at the beginning of the event, with peak recorded gusts of 94 mph at Ogden Peak and 88 mph at Snowbasin - Straw Top.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",113
746353,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/02/2018,1500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124205,Z,5,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2018,1900, , , , ,"Ibapah received 8 inches of snow from the storm.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",114
746344,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/03/2018,2200,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124205,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2018,2000, , , , ,"The cold front stalled north of the Salt Lake Valley for some time on March 2, but packed a punch when it finally moved through late on March 3, with storm total snowfall amounts of 15.5 inches in Millcreek, 15 inches in Olympus Cove, 11 inches in Cottonwood Heights and Holladay, and 10.5 inches in Sugarhouse.","March came in like a lion across Utah, as a storm system produced strong winds on March 2, followed by widespread heavy snowfall across the state.",115
746371,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/14/2018,1300,High Wind,53.00, ,0,0,0,0,UT,MST-7,MG,124392,Z,3,SLC,0,0,Mesonet, , , , , , , , ,03/14/2018,1300, , , , ,"The SR-201 at I-80 sensor recorded a maximum wind gust of 61 mph.","A strong storm system produced gusty winds ahead of and just behind a cold front on March 14.",116
746372,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/14/2018,1500,High Wind,59.00, ,0,0,0,0,UT,MST-7,MG,124392,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/14/2018,1720, , , , ,"Peak wind gusts recorded in the U.S. Army Dugway Proving Ground mesonet included 68 mph at Playa Station, 64 mph at Camel Back Mountain, and 59 mph at Fish Springs.","A strong storm system produced gusty winds ahead of and just behind a cold front on March 14.",117
746376,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/17/2018,100,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124396,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/18/2018,2200, , , , ,"Powder Mountain received a storm total of 28 inches of snow.","Another storm system brought heavy snow to the mountains of northern Utah, as well as to portions of southwest Utah, on March 17 and 18.",118
746378,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/17/2018,100,Winter Storm, , ,0,0,0,0,UT,MST-7, ,124396,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/18/2018,2300, , , , ,"Storm total snowfall included 26 inches at Alta Ski Area, 25 inches at Brighton Resort, and 18 inches at Canyons Village.","Another storm system brought heavy snow to the mountains of northern Utah, as well as to portions of southwest Utah, on March 17 and 18.",119
746383,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/22/2018,1225,High Wind,60.00, ,0,0,10000,0,UT,MST-7,MG,124398,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/22/2018,1920, , , , ,"Maximum recorded wind gusts in the U.S. Army Dugway Proving Ground mesonet included 69 mph at Camel Back Mountain, 69 mph at Upper Cedar Mountain, and 55-61 mph at several other sensors. In addition, one semitrailer was blown over on Interstate 80 by the high winds.","A spring-like storm system passing through Utah brought gusty winds ahead of and just behind the cold front on March 22.",120
746382,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/22/2018,1230,High Wind,69.00, ,0,0,0,0,UT,MST-7,MG,124398,Z,3,SLC,0,0,Mesonet, , , , , , , , ,03/22/2018,2010, , , , ,"Peak recorded wind gusts included 79 mph at the SR-201 at I-80 sensor, 75 mph at the Great Salt Lake Marina, 66 mph in Tooele, 65 mph in Olympus Cove, and 63 mph at Olympus Hills.","A spring-like storm system passing through Utah brought gusty winds ahead of and just behind the cold front on March 22.",121
746385,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/26/2018,730,Winter Weather, , ,0,0,0,0,UT,MST-7, ,124399,Z,7,SLC,16,1,Department of Highways, , , , , , , , ,03/26/2018,730, , , , ,"Accumulating snowfall on roadways contributed to a series of car accidents on Interstate 80 at Echo Junction (milepost 172), or near the junction of Interstate 80 and Interstate 84. Five separate crashes occurred on this stretch of roadway, ultimately involving 23 vehicles, of which 12 of those vehicles were semitrailers. The accident closed Interstate 80 in both directions, and led to one fatality and 16 injuries.","Accumulating snowfall on roadways played a factor in a 23 vehicle crash on Interstate 80 that resulted in one fatality.",122
748328,SALT LAKE AND TOOELE VALLEYS (ZONE), ,04/12/2018,330,High Wind,50.00, ,0,0,0,0,UT,MST-7,MG,124729,Z,3,SLC,0,0,Mesonet, , , , , , , , ,04/12/2018,832, , , , ,"Peak gusts of 58 mph were recorded at Vernon and Flight Park South.","Strong winds developed across portions of Utah on April 12 in association with a cold front.",123
748336,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,04/12/2018,430,High Wind,63.00, ,0,0,0,0,UT,MST-7,MG,124729,Z,5,SLC,0,0,Mesonet, , , , , , , , ,04/12/2018,1600, , , , ,"Maximum record wind gusts included 72 mph in Wendover, 66 mph at Promontory Point, 64 mph in Lucin, 63 mph at Lakeside Mountain, and 58 mph at Gunnison Island.","Strong winds developed across portions of Utah on April 12 in association with a cold front.",124
748339,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,04/12/2018,430,High Wind,73.00, ,0,0,0,0,UT,MST-7,MG,124729,Z,8,SLC,0,0,Mesonet, , , , , , , , ,04/12/2018,1900, , , , ,"Maximum record wind gusts included 84 mph at Arrowhead Summit and 75 mph at Great Western, Lookout Mountain, and the Central Wasatch Peaks.","Strong winds developed across portions of Utah on April 12 in association with a cold front.",125
748349,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,04/16/2018,30,High Wind,74.00, ,0,0,0,0,UT,MST-7,MG,124735,Z,7,SLC,0,0,Mesonet, , , , , , , , ,04/16/2018,1300, , , , ,"Highest recorded wing gusts included 85 mph at Ogden Peak and 77 mph at Powder Mountain.","Very strong winds developed across much of Utah on April 16 ahead of a cold front, with wind damage reported in parts of the Wasatch Front.",126
748344,SALT LAKE AND TOOELE VALLEYS (ZONE), ,04/16/2018,300,High Wind,63.00, ,0,0,50000,0,UT,MST-7,MG,124735,Z,3,SLC,0,0,Mesonet, , , , , , , , ,04/16/2018,1330, , , , ,"Maximum recorded wind gusts included 73 mph at SR-201 at I-80, 65 mph at Baccus, 63 mph at Flight Park South, and numerous other reported gusts in the 50-62 mph range. The gusts blew down multiple trees and one fell on a house in Murray. Trampolines became airborne and landed in yards, over fences, and on the roof of a home in one case. More than 7,500 power outages were reported.","Very strong winds developed across much of Utah on April 16 ahead of a cold front, with wind damage reported in parts of the Wasatch Front.",127
748348,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,04/16/2018,1000,High Wind,61.00, ,0,0,0,0,UT,MST-7,MG,124735,Z,5,SLC,0,0,Mesonet, , , , , , , , ,04/16/2018,1400, , , , ,"Peak recorded wind gusts included 70 mph at Upper Cedar Mountain and 64 mph at Camel Back Mountain.","Very strong winds developed across much of Utah on April 16 ahead of a cold front, with wind damage reported in parts of the Wasatch Front.",128
748351,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,04/16/2018,1100,High Wind,68.00, ,0,0,0,0,UT,MST-7,MG,124735,Z,8,SLC,0,0,Mesonet, , , , , , , , ,04/16/2018,1300, , , , ,"Arrowhead Summit recorded a peak wind gust of 78 mph.","Very strong winds developed across much of Utah on April 16 ahead of a cold front, with wind damage reported in parts of the Wasatch Front.",129
759711,SALT LAKE CO.,MAGNA,05/15/2018,1410,Hail,0.88, ,0,0,0,0,UT,MST-7, ,126727,C,35,SLC,0,0,Broadcast Media, , , ,1,E,1,E,MAGNA,05/15/2018,1410,40.7,-112.09,40.7,-112.09,"Nickel-sized hail was observed in Magna.","Scattered showers and thunderstorms developed over Utah on May 15, and large hail was observed with one storm.",130
759713,SALT LAKE CO.,FT DOUGLAS,05/20/2018,1257,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,MG,126728,C,35,SLC,0,0,Mesonet, , , ,2,W,2,W,FT DOUGLAS,05/20/2018,1257,40.78,-111.87,40.78,-111.87,"A maximum wind gust of 58 mph was recorded at the Salt Lake City International Airport Centerfield wind sensor.","Showers and thunderstorms formed across Utah on May 20, with a couple of these storms producing strong wind gusts.",131
764127,SALT LAKE CO.,SOUTH JORDAN,06/18/2018,1030,Hail,1.25, ,0,0,0,0,UT,MST-7, ,127481,C,35,SLC,0,0,Public, , , ,0,N,0,N,COTTONWOOD HGTS,06/18/2018,1130,40.57,-111.93,40.62,-111.8,"Quarter- to half-dollar-sized hail was reported in South Jordan, Sandy, and Cottonwood Heights.","Scattered showers and thunderstorms developed over northern Utah on June 18, and large hail and strong winds were observed in association with some of these storms.",132
764130,SALT LAKE CO.,SALT LAKE CITY,06/18/2018,1145,Hail,1.00, ,0,0,0,0,UT,MST-7, ,127481,C,35,SLC,0,0,Trained Spotter, , , ,3,NE,3,NE,SALT LAKE CITY,06/18/2018,1215,40.7556,-111.8362,40.7556,-111.8362,"Quarter-sized hail was reported near the University of Utah in Salt Lake City.","Scattered showers and thunderstorms developed over northern Utah on June 18, and large hail and strong winds were observed in association with some of these storms.",133
771766,SALT LAKE CO.,BACCHUS,07/16/2018,2330,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,MG,128654,C,35,SLC,0,0,Mesonet, , , ,3,SE,3,SE,BACCHUS,07/17/2018,0,40.64,-112.06,40.64,-112.06,"The Baccus/SR111 UDOT sensor measured a peak wind gust of 58 mph.","Strong thunderstorms continued to produce flash flooding over central and southern Utah in mid-July. Some thunderstorms also produced some gusty winds over northwest Utah during the evening of July 16.",134
780323,SALT LAKE CO.,TAYLORSVILLE,08/22/2018,1700,Hail,0.75, ,0,0,0,0,UT,MST-7, ,130316,C,35,SLC,0,0,Public, , , ,0,N,0,N,TAYLORSVILLE,08/22/2018,1715,40.67,-111.93,40.67,-111.93,"Penny-sized hail was reported in Taylorsville.","Strong thunderstorms brought flash flooding and large hail to both northern and southern Utah.",135
780783,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,08/24/2018,1200,Wildfire, , ,0,0,0,0,UT,MST-7, ,130429,Z,8,SLC,0,0,Other Federal Agency, , , , , , , , ,08/31/2018,2359, , , , ,"The Bald Mountain Fire was a lightning caused wildfire that began on August 24. Initially only about 20 acres, it experienced exceptional growth on September 12 due to high winds and low relative humidity, and eventually burned 18,620 acres. The Bald Mountain Fire, and nearby Pole Creek Fire that ignited in September, led to the evacuation of 6,000 people from 2,000 homes at the height of the incident, as well as caused numerous road closures. The combined costs to fight the Bald Mountain Fire and the Pole Creek Fire were $23.8 million. Note that this event continued through September into October.","The Bald Mountain Fire in northern Utah began on August 24 and burned for over a month before being contained. Note that this episode continued through September into  October.",136
780784,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,09/01/2018,0,Wildfire, , ,0,0,0,0,UT,MST-7, ,130430,Z,8,SLC,0,0,Other Federal Agency, , , , , , , , ,09/30/2018,2359, , , , ,"The Bald Mountain Fire was a lightning caused wildfire that began on August 24. Initially only about 20 acres, it experienced exceptional growth on September 12 due to high winds and low relative humidity, and eventually burned 18,620 acres. The Bald Mountain Fire and nearby Pole Creek Fire led to the evacuation of 6,000 people from 2,000 homes at the height of the incident, as well as caused numerous road closures. The combined costs to fight the Bald Mountain Fire and the Pole Creek Fire were $23.8 million. Note that this event began in August and continued into October.","The Bald Mountain Fire in northern Utah began on August 24 and burned for over a month before being contained. Note that this episode began in August and continued into October.",137
780786,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,09/06/2018,1200,Wildfire, , ,0,0,0,0,UT,MST-7, ,130431,Z,8,SLC,0,0,Other Federal Agency, , , , , , , , ,09/30/2018,2359, , , , ,"The Pole Creek Fire was a lightning caused wildfire that began on September 6. On September 12, high winds and low relative humidity caused the fire to rapidly grow, and it eventually burned 102,190 acres. The Pole Creek Fire and nearby Bald Mountain Fire led to the evacuation of 6,000 people from 2,000 homes at the height of the incident, as well as caused numerous road closures. The combined costs to fight the Pole Creek Fire and Bald Mountain Fire were $23.8 million. Note that this event continued into October.","The Pole Creek Fire in northern Utah began on September 6 and burned for about a month before being contained. Note that this episode continued into October.",138
780787,SALT LAKE AND TOOELE VALLEYS (ZONE), ,09/15/2018,1400,Wildfire, , ,0,0,600000,0,UT,MST-7, ,130432,Z,3,SLC,5,0,Broadcast Media, , , , , , , , ,09/15/2018,1900, , , , ,"A juvenile playing with fireworks sparked a fire in Herriman on the afternoon of September 15. Due to windy conditions and low relative humidity, the fire spread quickly, eventually burning more than 100 acres, destroying two homes, and causing the temporary evacuation of some nearby neighborhoods before being contained during the evening. One firefighter and four police officers were treated for smoke inhalation and heat exhaustion while helping fight the fire.","A human caused fire developed during the afternoon of September 15 in Herriman. The fire destroyed two homes before being contained that evening.",139
782599,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,10/01/2018,0,Wildfire, , ,0,0,0,0,UT,MST-7, ,130781,Z,8,SLC,0,0,Other Federal Agency, , , , , , , , ,10/02/2018,1300, , , , ,"The Bald Mountain Fire was a lightning caused wildfire that began on August 24. Initially only about 20 acres, it experienced exceptional growth on September 12 due to high winds and low relative humidity, and eventually burned 18,620 acres. The Bald Mountain Fire and nearby Pole Creek Fire led to the evacuation of 6,000 people from 2,000 homes at the height of the incident, as well as caused numerous road closures. The combined costs to fight the Bald Mountain Fire and the Pole Creek Fire were $23.8 million. The Bald Mountain Fire was contained on October 2. Note that this event began in August and continued through September.","The Bald Mountain Fire in northern Utah began on August 24 and burned for over a month before being contained. Note that this episode began in August and continued though September.",140
782601,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,10/01/2018,0,Wildfire, , ,0,0,0,0,UT,MST-7, ,130782,Z,8,SLC,0,0,Other Federal Agency, , , , , , , , ,10/07/2018,1400, , , , ,"The Pole Creek Fire was a lightning caused wildfire that began on September 6. On September 12, high winds and low relative humidity caused the fire to rapidly grow, and it eventually burned 102,190 acres. The Pole Creek Fire and nearby Bald Mountain Fire led to the evacuation of 6,000 people from 2,000 homes at the height of the incident, as well as caused numerous road closures The combined costs to fight the Pole Creek Fire and Bald Mountain Fire were $23.8 million. The Pole Creek Fire was contained on October 7. Note that this event began in September.","The Pole Creek Fire in northern Utah began on September 6 and burned for about a month before being contained. Note that this episode began in September.",141
788440,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,11/23/2018,1600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,131826,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,11/24/2018,1200, , , , ,"Snowbasin Resort received 22 inches of new snow.","A strong storm system moved through Utah on November 23 and 24, bringing snow and gusty winds. The heaviest snow fell over the mountains of northern Utah.",142
788441,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,11/23/2018,1800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,131826,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,11/24/2018,1200, , , , ,"Storm total snow amounts included 31 inches at Brighton Resort and 24 inches at Alta Ski Area.","A strong storm system moved through Utah on November 23 and 24, bringing snow and gusty winds. The heaviest snow fell over the mountains of northern Utah.",143
